4.628810584545135498e-01	2.054500007629394531e+01	6.579999625682830811e-02	5.733599853515869427e+01	-2.910600000000000165e+01	1.433300000000000018e+01	3.877051499172986837e+02
8.459765315055847168e-01	2.142499923706054688e+01	9.179999679327011108e-02	5.710199737549004340e+01	-2.059499999999999886e+01	1.174900000000000055e+01	4.380365603160998376e+02
4.722074568271636963e-01	2.042499923706054688e+01	6.960000097751617432e-02	5.561399841308656278e+01	-2.293900000000000006e+01	1.141099999999999959e+01	4.124053599860426402e+02
1.522811412811279297e+00	1.703999900817871094e+01	1.322000026702880859e-01	6.080599975585698758e+01	-2.992200000000000060e+01	1.697700000000000031e+01	4.227960328504121321e+02
2.115841060876846313e-01	2.185499954223632812e+01	5.020000040531158447e-02	5.784000015258783378e+01	-3.101399999999999935e+01	1.490099999999999980e+01	3.785395295143311500e+02
5.797427892684936523e-01	1.988999938964843750e+01	7.419999688863754272e-02	5.799399948119798864e+01	-2.299800000000000111e+01	1.224799999999999933e+01	4.191431587425338989e+02
4.400205612182617188e-01	1.966499900817871094e+01	7.059999555349349976e-02	5.822599792480787073e+01	-2.302700000000000102e+01	1.225099999999999945e+01	4.186346306956004923e+02
7.964447736740112305e-01	2.085999870300292969e+01	8.859999477863311768e-02	5.778599929809757896e+01	-2.100000000000000000e+01	1.199900000000000055e+01	3.991006412157042291e+02
2.155683279037475586e+00	1.693499946594238281e+01	1.671999990940093994e-01	6.087400054931890736e+01	-3.037600000000000122e+01	1.718799999999999883e+01	3.792520368079465811e+02
6.937873363494873047e-01	1.629999923706054688e+01	8.199999481439590454e-02	4.874999999999829470e+01	-3.099987899999999996e+01	1.660019000000000133e+01	3.681497392289593336e+02
3.152528703212738037e-01	2.032499885559082031e+01	5.639999732375144958e-02	6.003599929809411151e+01	-3.099800000000000111e+01	1.599699999999999989e+01	3.955849836352978741e+02
7.705805301666259766e-01	1.590499973297119141e+01	8.599999547004699707e-02	4.888800048828301215e+01	-3.099991100000000088e+01	1.720007700000000028e+01	4.038073540490275946e+02
3.916953206062316895e-01	1.702999877929687500e+01	7.099999487400054932e-02	5.508000183105821179e+01	-2.300357599999999891e+01	1.178292399999999951e+01	4.054814278080216923e+02
4.029191434383392334e-01	2.093999862670898438e+01	6.379999965429306030e-02	5.752999877929454442e+01	-3.000000000000000000e+01	1.489600000000000080e+01	3.827431732430129045e+02
8.171183466911315918e-01	1.917000007629394531e+01	9.019999951124191284e-02	5.579999923705969422e+01	-2.288899999999999935e+01	1.215600000000000058e+01	4.459441905519549891e+02
2.921068668365478516e-01	1.652499961853027344e+01	5.359999835491180420e-02	4.869799804687602318e+01	-3.100132400000000032e+01	1.627150400000000019e+01	3.651874522342673686e+02
9.022952318191528320e-01	2.071999931335449219e+01	9.499999880790710449e-02	5.771400070190679799e+01	-2.101099999999999923e+01	1.199799999999999933e+01	4.053271306908380893e+02
3.435715484619140625e+01	1.386499977111816406e+01	3.313599824905395952e+00	4.754199981689311016e+01	-3.199288299999999907e+01	1.824303899999999956e+01	3.489500109200257612e+02
4.040507078170776367e-01	1.709499931335449219e+01	7.220000028610229492e-02	5.503400039673067567e+01	-2.298428699999999836e+01	1.190700200000000031e+01	4.053336083721554246e+02
4.830315113067626953e+00	1.568999958038330078e+01	3.353999853134155273e-01	4.901999664306799787e+01	-3.071743999999999986e+01	1.699309099999999972e+01	4.066881661100329097e+02
2.442500144243240356e-01	2.139500045776367188e+01	5.539999902248381874e-02	5.797200012207071040e+01	-3.107900000000000063e+01	1.518800000000000061e+01	3.579119706249553019e+02
2.437653779983520508e+00	1.837999916076660156e+01	1.821999996900558472e-01	6.070800018310507085e+01	-3.064699999999999847e+01	1.701899999999999835e+01	4.097502563704875342e+02
4.555309116840362549e-01	2.023999977111816406e+01	6.619999557733535767e-02	6.000799942016499244e+01	-3.096900000000000119e+01	1.608599999999999852e+01	3.861081463728368135e+02
7.356786727905273438e-01	2.087999916076660156e+01	8.460000157356262207e-02	5.777399826050100273e+01	-2.100000000000000000e+01	1.200099999999999945e+01	4.042270994130361714e+02
4.081831276416778564e-01	1.639500045776367188e+01	6.700000166893005371e-02	4.516600036620843639e+01	-2.884537299999999860e+01	1.174536799999999914e+01	3.688984641238102995e+02
5.178669095039367676e-01	1.951000022888183594e+01	6.939999759197235107e-02	5.774399948120390036e+01	-2.320200000000000173e+01	1.226600000000000001e+01	4.110961639625202224e+02
7.780349254608154297e-01	1.902999877929687500e+01	9.499999880790710449e-02	5.850999832153291891e+01	-3.204500000000000171e+01	1.560100000000000087e+01	3.669420065550430650e+02
2.266445010900497437e-01	2.178999900817871094e+01	5.139999836683273315e-02	5.791600036621247227e+01	-3.087699999999999889e+01	1.532000000000000028e+01	3.853394167121260239e+02
2.437653779983520508e+00	1.837999916076660156e+01	1.821999996900558472e-01	6.070800018310507085e+01	-3.064199999999999946e+01	1.702299999999999969e+01	3.965894837315785253e+02
1.473263651132583618e-01	2.085499954223632812e+01	3.859999775886535645e-02	5.555799865722832465e+01	-2.987999999999999901e+01	1.428700000000000081e+01	3.890302938237667831e+02
2.411910742521286011e-01	2.138999938964843750e+01	5.559999868273735740e-02	5.799200057983711076e+01	-3.108200000000000074e+01	1.514199999999999946e+01	3.707748582459512363e+02
8.849288225173950195e-01	2.075499916076660156e+01	9.399999678134918213e-02	5.768399810791180471e+01	-2.100199999999999889e+01	1.200799999999999912e+01	4.061913868763023174e+02
4.795949757099151611e-01	1.684499931335449219e+01	7.499999552965164185e-02	5.539799880981632896e+01	-2.300809299999999880e+01	1.220301000000000080e+01	4.087933691864328694e+02
3.367772996425628662e-01	1.703499984741210938e+01	6.780000030994415283e-02	5.505799865722593722e+01	-2.300690499999999972e+01	1.171735199999999999e+01	4.057024539319610312e+02
1.008538827300071716e-01	2.134499931335449219e+01	3.159999847412109375e-02	5.059000015258874328e+01	-1.961528099999999952e+01	-1.310627299999999984e+01	4.014792001745923358e+02
4.219576716423034668e-01	2.052999877929687500e+01	6.740000098943710327e-02	5.544200134277588177e+01	-2.291799999999999926e+01	1.170100000000000051e+01	4.289643985287692090e+02
5.038894414901733398e-01	2.072999954223632812e+01	6.839999556541442871e-02	5.846199798583739948e+01	-3.115599999999999881e+01	1.526399999999999935e+01	3.534431830410171074e+02
2.113486826419830322e-01	1.583999919891357244e+01	5.359999835491180420e-02	5.055199813843103129e+01	-3.005566900000000174e+01	1.498693600000000004e+01	3.722712289629124029e+02
2.437653779983520508e+00	1.837999916076660156e+01	1.821999996900558472e-01	6.070800018310507085e+01	-3.064199999999999946e+01	1.702299999999999969e+01	4.297454340443409251e+02
6.634461879730224609e-01	1.588999938964843750e+01	8.119999617338180542e-02	5.709000015259135807e+01	-2.100009899999999874e+01	1.283315499999999965e+01	4.516551077097211646e+02
2.438377141952514648e+00	1.693000030517578125e+01	1.823999881744384766e-01	6.095000076293644042e+01	-3.033500000000000085e+01	1.716799999999999926e+01	3.880231395941848405e+02
3.687898635864257812e+00	1.511999988555908203e+01	2.579999864101409912e-01	4.759400177002248711e+01	-3.199351599999999962e+01	1.727003300000000152e+01	3.429352150457476682e+02
5.715176463127136230e-02	2.175499916076660156e+01	1.899999938905239105e-02	3.659999847412365170e+01	-1.956248400000000132e+01	-1.552342999999999940e+01	4.029418219389769433e+02
2.507950663566589355e-01	2.139999961853027344e+01	5.579999834299088218e-02	5.777799987792775482e+01	-3.104700000000000060e+01	1.507000000000000028e+01	3.634260230074527271e+02
1.634224414825439453e+00	1.684499931335449219e+01	1.369999945163726807e-01	6.134600067138507029e+01	-2.891499999999999915e+01	1.643299999999999983e+01	3.669455255173731416e+02
4.334509372711181641e-01	2.007999992370605469e+01	6.780000030994415283e-02	5.561999893188129818e+01	-2.291499999999999915e+01	1.175399999999999956e+01	4.341810960221096138e+02
8.184680342674255371e-01	1.606999969482421875e+01	8.999999612569810348e-02	4.884199905395547603e+01	-3.099934299999999965e+01	1.675135699999999872e+01	3.709117798861008168e+02
9.822343289852142334e-02	2.179999923706054688e+01	2.819999866187572479e-02	5.076599884033328181e+01	-1.960339600000000004e+01	-1.364935999999999972e+01	3.997631701559604380e+02
2.437246561050415039e+00	1.706500053405761719e+01	1.823999881744384766e-01	6.098600006103538362e+01	-2.949500000000000099e+01	1.685099999999999909e+01	3.670258892730595903e+02
2.921068668365478516e-01	1.652499961853027344e+01	5.359999835491180420e-02	4.869799804687602318e+01	-3.100169800000000109e+01	1.627939599999999842e+01	3.651925760179854024e+02
2.161451578140258789e-01	2.178999900817871094e+01	5.099999904632568359e-02	5.774599838257188367e+01	-3.100300000000000011e+01	1.480499999999999972e+01	3.851578829436679712e+02
8.411595225334167480e-01	1.619999885559082031e+01	9.139999747276306152e-02	4.879000091552398999e+01	-3.102428700000000106e+01	1.668739100000000164e+01	3.686795710742427445e+02
6.937873363494873047e-01	1.629999923706054688e+01	8.199999481439590454e-02	4.874999999999829470e+01	-3.099980199999999897e+01	1.660002499999999870e+01	3.680384580614411334e+02
3.799031078815460205e-01	1.957999992370605469e+01	6.579999625682830811e-02	5.820199966430550376e+01	-2.304899999999999949e+01	1.222899999999999920e+01	4.106748026859314109e+02
4.924324452877044678e-01	1.632999992370605469e+01	6.740000098943710327e-02	4.869200134277207326e+01	-3.100078600000000151e+01	1.643535800000000080e+01	3.645049894318177053e+02
1.837741583585739136e-01	2.171500015258789062e+01	4.380000010132789612e-02	5.747800064087016381e+01	-3.006400000000000006e+01	1.468200000000000038e+01	3.855660536170730097e+02
7.401759028434753418e-01	1.917499923706054688e+01	8.519999682903289795e-02	5.571799850464032033e+01	-2.288200000000000145e+01	1.226299999999999990e+01	4.511074414675206867e+02
8.849288225173950195e-01	2.075499916076660156e+01	9.399999678134918213e-02	5.768399810791180471e+01	-2.102700000000000102e+01	1.201600000000000001e+01	3.999997933885571229e+02
2.512224674224853516e+00	1.764999961853027344e+01	1.863999962806701660e-01	5.612999725342149304e+01	-2.268799999999999883e+01	1.382600000000000051e+01	5.596226960767822902e+02
3.717620849609375000e+00	1.517999935150146662e+01	2.587999999523162842e-01	4.748400115966688873e+01	-3.199174000000000007e+01	1.713359300000000118e+01	3.409775348361077931e+02
1.500656902790069580e-01	2.139500045776367188e+01	4.179999977350234985e-02	5.840399932861117804e+01	-3.204999999999999716e+01	1.502299999999999969e+01	3.817803869416205771e+02
2.518489360809326172e+00	1.439499950408935547e+01	1.869999915361404419e-01	5.103199768066701836e+01	-3.000768599999999964e+01	1.650419600000000031e+01	3.917884616321571229e+02
1.924612760543823242e+00	1.542999935150146307e+01	1.533999890089035034e-01	4.885800170898590977e+01	-3.107850499999999982e+01	1.735215499999999977e+01	4.034332917651270236e+02
2.498776316642761230e-01	2.139500045776367188e+01	5.539999902248381874e-02	5.788399887084949569e+01	-3.104500000000000171e+01	1.522700000000000031e+01	3.785523184702846038e+02
8.849288225173950195e-01	2.075499916076660156e+01	9.399999678134918213e-02	5.768399810791180471e+01	-2.100100000000000122e+01	1.201500000000000057e+01	3.982821361367765007e+02
1.498067975044250488e-01	2.172500038146972656e+01	4.099999740719795227e-02	5.570600128174163501e+01	-2.297800000000000153e+01	1.092500000000000071e+01	4.025596268460703300e+02
4.607169926166534424e-01	2.009000015258789062e+01	7.180000096559524536e-02	5.833200073242039707e+01	-2.299899999999999878e+01	1.224900000000000055e+01	4.118744527107826912e+02
1.165853977203369141e+00	1.697999954223632812e+01	1.140000000596046448e-01	6.092399978637530467e+01	-3.000000000000000000e+01	1.700000000000000000e+01	4.342905864005452941e+02
2.646782875061035156e+00	1.552999973297119141e+01	1.943999975919723788e-01	4.888999938965099545e+01	-3.109156300000000073e+01	1.737547999999999959e+01	4.035545136462795881e+02
3.329641342163085938e+01	1.334000015258789062e+01	4.153800010681152344e+00	5.220399856567325969e+01	-2.886383899999999869e+01	1.635159799999999919e+01	4.009740929166785008e+02
4.598737955093383789e-01	1.997999954223632812e+01	7.239999622106552124e-02	5.829000091552671847e+01	-2.300000000000000000e+01	1.225099999999999945e+01	4.066319756450396312e+02
2.108780860900878906e+01	1.404500007629394531e+01	2.905599832534790039e+00	4.869400024414005657e+01	-3.099820199999999915e+01	1.734935400000000172e+01	6.330942053110741199e+02
2.599902534484863281e+01	1.386499977111816406e+01	3.209599971771240234e+00	4.879799652099592322e+01	-3.038681599999999960e+01	1.724745100000000164e+01	6.413320241104906927e+02
6.639612317085266113e-01	1.954500007629394531e+01	8.579999953508378463e-02	5.864599990844965305e+01	-3.202700000000000102e+01	1.599799999999999933e+01	3.763997611150035141e+02
6.678909659385681152e-01	2.068499946594238281e+01	8.100000023841857910e-02	5.760599899291918291e+01	-3.001000000000000156e+01	1.508699999999999974e+01	3.690406912582184873e+02
7.964447736740112305e-01	2.085999870300292969e+01	8.859999477863311768e-02	5.778599929809757896e+01	-2.100000000000000000e+01	1.199900000000000055e+01	4.041577387160198782e+02
2.498776316642761230e-01	2.139500045776367188e+01	5.539999902248381874e-02	5.788399887084949569e+01	-3.105799999999999983e+01	1.521700000000000053e+01	3.649182337218571206e+02
7.624835371971130371e-01	1.941499900817871094e+01	8.879999816417694092e-02	5.574599838256943940e+01	-2.290099999999999980e+01	1.196000000000000085e+01	4.310486330195249138e+02
1.257734489440917969e+01	1.460499954223632635e+01	1.348399996757507324e+00	4.858999633788840811e+01	-3.083856499999999912e+01	1.720164199999999965e+01	3.853075778004855465e+02
1.316368430852890015e-01	2.180999946594238281e+01	3.920000046491622925e-02	5.719599914550599351e+01	-3.010800000000000054e+01	1.461100000000000065e+01	3.927936083118216857e+02
8.033962845802307129e-01	1.990499877929687500e+01	8.919999748468397660e-02	5.760200119018321629e+01	-2.869000000000000128e+01	1.433300000000000018e+01	3.840511529035196645e+02
1.872835040092468262e+00	1.517000007629394531e+01	1.503999978303909302e-01	4.880799865722451614e+01	-3.063110700000000008e+01	1.700844499999999826e+01	3.712643911076046379e+02
3.435715484619140625e+01	1.386499977111816406e+01	3.313599824905395952e+00	4.754199981689311016e+01	-3.198885399999999990e+01	1.823607600000000062e+01	3.490159540138629950e+02
1.843950390815734863e+00	1.659499931335449219e+01	1.485999971628189087e-01	5.812599945068086527e+01	-3.024200000000000088e+01	1.683699999999999974e+01	3.230472019094931966e+02
1.298340678215026855e+00	2.033499908447265625e+01	1.181999966502189636e-01	5.771400070190679799e+01	-3.004599999999999937e+01	1.538400000000000034e+01	3.616119637247860510e+02
1.546879172325134277e+00	2.122500038146972656e+01	1.322000026702880859e-01	5.756399917602550431e+01	-2.000000000000000000e+01	1.141499999999999915e+01	3.993251994013223793e+02
2.532367408275604248e-01	1.592499923706054688e+01	5.240000039339065552e-02	4.987400054931612203e+01	-3.001852999999999838e+01	1.453931500000000021e+01	3.737110600435256060e+02
4.607169926166534424e-01	2.009000015258789062e+01	7.180000096559524536e-02	5.833200073242039707e+01	-2.300000000000000000e+01	1.225000000000000000e+01	4.054014446428744805e+02
5.038894414901733398e-01	2.072999954223632812e+01	6.839999556541442871e-02	5.846199798583739948e+01	-3.114300000000000068e+01	1.526500000000000057e+01	3.525145649702102446e+02
7.153215408325195312e-01	1.877499961853027344e+01	8.699999749660491943e-02	5.864799880981763636e+01	-3.204999999999999716e+01	1.599900000000000055e+01	3.689948110111179744e+02
4.607169926166534424e-01	2.009000015258789062e+01	7.180000096559524536e-02	5.833200073242039707e+01	-2.300000000000000000e+01	1.225000000000000000e+01	4.083561518812686586e+02
2.711150348186492920e-01	1.614999961853027344e+01	5.599999800324440002e-02	5.059600067138347868e+01	-3.018417699999999826e+01	1.467250499999999924e+01	3.674470179396765843e+02
2.108780860900878906e+01	1.404500007629394531e+01	2.905599832534790039e+00	4.869400024414005657e+01	-3.099769900000000078e+01	1.734988200000000091e+01	3.858877758248348755e+02
2.108780860900878906e+01	1.404500007629394531e+01	2.905599832534790039e+00	4.869400024414005657e+01	-3.099972899999999854e+01	1.734970600000000118e+01	4.970301867335696215e+02
2.108780860900878906e+01	1.404500007629394531e+01	2.905599832534790039e+00	4.869400024414005657e+01	-3.099975799999999992e+01	1.734976899999999844e+01	4.919771117251440842e+02
1.500656902790069580e-01	2.139500045776367188e+01	4.179999977350234985e-02	5.840399932861117804e+01	-3.208100000000000307e+01	1.503599999999999959e+01	3.833259725541982448e+02
5.797427892684936523e-01	1.988999938964843750e+01	7.419999688863754272e-02	5.799399948119798864e+01	-2.299800000000000111e+01	1.224799999999999933e+01	4.189215144405019373e+02
1.406792104244232178e-01	2.204500007629394531e+01	3.859999775886535645e-02	5.598199844360607358e+01	-2.300300000000000011e+01	1.081600000000000072e+01	4.019142441537536001e+02
8.849288225173950195e-01	2.075499916076660156e+01	9.399999678134918213e-02	5.768399810791180471e+01	-2.100300000000000011e+01	1.201099999999999923e+01	4.004112091586821975e+02
2.498776316642761230e-01	2.139500045776367188e+01	5.539999902248381874e-02	5.788399887084949569e+01	-3.104599999999999937e+01	1.522799999999999976e+01	3.535096790721716502e+02
7.153215408325195312e-01	1.877499961853027344e+01	8.699999749660491943e-02	5.864799880981763636e+01	-3.206000000000000227e+01	1.599900000000000055e+01	3.448437396768933354e+02
1.546879172325134277e+00	2.122500038146972656e+01	1.322000026702880859e-01	5.756399917602550431e+01	-2.000000000000000000e+01	1.141499999999999915e+01	3.991338187928241723e+02
5.480262279510498047e+00	1.584999942779541016e+01	3.983999788761138916e-01	5.696199798583734264e+01	-2.100067400000000006e+01	1.311195500000000003e+01	4.466171552540595258e+02
2.736330986022949219e+00	1.850499916076660156e+01	1.993999928236007690e-01	6.070199966430323002e+01	-3.069900000000000162e+01	1.700300000000000011e+01	3.982531708176558709e+02
2.702789306640625000e-01	2.136499977111816406e+01	5.099999904632568359e-02	5.788399887084949569e+01	-2.999899999999999878e+01	1.558399999999999963e+01	3.801332236681566883e+02
2.736330986022949219e+00	1.850499916076660156e+01	1.993999928236007690e-01	6.070199966430323002e+01	-3.068499999999999872e+01	1.700700000000000145e+01	3.971934822699709571e+02
1.948005259037017822e-01	2.055999946594238281e+01	4.979999735951423645e-02	5.834400177001697330e+01	-3.202799999999999869e+01	1.536100000000000065e+01	3.750053040447130570e+02
8.849288225173950195e-01	2.075499916076660156e+01	9.399999678134918213e-02	5.768399810791180471e+01	-2.100100000000000122e+01	1.201500000000000057e+01	3.979326512753340239e+02
2.703590631484985352e+00	1.422999954223632990e+01	1.975999921560287476e-01	5.104999923705832998e+01	-2.999682800000000071e+01	1.652970200000000034e+01	4.151692725603220993e+02
1.872835040092468262e+00	1.517000007629394531e+01	1.503999978303909302e-01	4.880799865722451614e+01	-3.063751999999999853e+01	1.701555499999999910e+01	3.649165150571397476e+02
2.065485864877700806e-01	1.667499923706054688e+01	5.139999836683273315e-02	4.979199981689674814e+01	-3.034940500000000085e+01	1.398177699999999923e+01	3.676838644360119588e+02
8.787938952445983887e-01	1.612500000000000000e+01	9.359999746084213257e-02	4.881600189209223117e+01	-3.101030599999999993e+01	1.675123200000000168e+01	3.699359221286801471e+02
6.634461879730224609e-01	1.588999938964843750e+01	8.119999617338180542e-02	5.709000015259135807e+01	-2.101327799999999968e+01	1.283167700000000089e+01	4.497795245727138536e+02
2.507950663566589355e-01	2.139999961853027344e+01	5.579999834299088218e-02	5.777799987792775482e+01	-3.105099999999999838e+01	1.506000000000000050e+01	3.596501099319191326e+02
1.872835040092468262e+00	1.517000007629394531e+01	1.503999978303909302e-01	4.880799865722451614e+01	-3.063113900000000100e+01	1.700817400000000035e+01	3.700713594881750623e+02
2.507950663566589355e-01	2.139999961853027344e+01	5.579999834299088218e-02	5.777799987792775482e+01	-3.105099999999999838e+01	1.506000000000000050e+01	3.586517299412970488e+02
4.607169926166534424e-01	2.009000015258789062e+01	7.180000096559524536e-02	5.833200073242039707e+01	-2.300000000000000000e+01	1.225000000000000000e+01	4.079597817715492170e+02
5.797427892684936523e-01	1.988999938964843750e+01	7.419999688863754272e-02	5.799399948119798864e+01	-2.297500000000000142e+01	1.224900000000000055e+01	4.269859824876438665e+02
6.095445632934570312e+00	1.549499988555908203e+01	4.509999752044677734e-01	4.914399719238105035e+01	-3.063920800000000000e+01	1.701808899999999980e+01	4.065231191575130651e+02
5.944836139678955078e-01	2.042000007629394531e+01	7.519999891519546509e-02	5.797999954223342911e+01	-2.293599999999999994e+01	1.214799999999999969e+01	4.014895558837919225e+02
4.598872661590576172e-01	1.952000045776367188e+01	6.740000098943710327e-02	5.862400054931526938e+01	-3.137500000000000000e+01	1.515000000000000036e+01	3.540670500095028501e+02
1.459001153707504272e-01	2.195999908447265625e+01	3.940000012516975403e-02	5.591600036621002801e+01	-2.300300000000000011e+01	1.087500000000000000e+01	4.008054030953409210e+02
1.875117063522338867e+00	1.538000011444091619e+01	1.506000012159347534e-01	4.891199874877827369e+01	-3.107468199999999925e+01	1.739017899999999983e+01	4.035163535126860666e+02
2.245118170976638794e-01	2.142499923706054688e+01	5.319999903440475464e-02	5.727999877929335071e+01	-3.081899999999999906e+01	1.555199999999999960e+01	3.882658643917873178e+02
2.065485864877700806e-01	1.667499923706054688e+01	5.139999836683273315e-02	4.979199981689674814e+01	-3.034936799999999835e+01	1.398174500000000009e+01	3.673583101860562579e+02
4.607169926166534424e-01	2.009000015258789062e+01	7.180000096559524536e-02	5.833200073242039707e+01	-2.300000000000000000e+01	1.225000000000000000e+01	4.103955818210285429e+02
1.459001153707504272e-01	2.195999908447265625e+01	3.940000012516975403e-02	5.591600036621002801e+01	-2.300300000000000011e+01	1.083399999999999963e+01	4.016899649396424934e+02
7.964447736740112305e-01	2.085999870300292969e+01	8.859999477863311768e-02	5.778599929809757896e+01	-2.100000000000000000e+01	1.199900000000000055e+01	4.040282745063196899e+02
1.697349166870117188e+01	1.446999931335449219e+01	1.662199974060058816e+00	4.867399978637365621e+01	-3.082796300000000045e+01	1.719206799999999902e+01	3.846859067354669151e+02
7.951150089502334595e-02	2.040499877929687500e+01	2.919999882578849792e-02	4.237999725341978774e+01	-1.968668200000000112e+01	-9.832691999999999766e+00	3.954996022703633116e+02
